Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,handleAuthorName,5,2,0,553,0,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,initFeed,5,1,0,560,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,pushElement,9,3,1,569,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,popElement,11,3,0,584,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,validateFeed,5,2,0,599,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,fixGuid,7,3,0,609,0,com.sismics.reader.core.dao.file.rss.GuidFixer,com.sismics.reader.core.dao.file.rss.GuidFixer
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,characters,9,2,3,620,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,fatalError,7,2,1,630,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,getContent,5,1,0,639,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,getFeed,3,1,0,650,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,RssReader,getArticleList,3,1,0,659,0,,
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderGizmodoTest,21,1,0,19,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderApodTest,21,1,0,42,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderKorbenTest,28,1,0,65,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderPloumTest,21,1,0,97,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderRottenTomatoesTest,21,1,0,120,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderXkcdTest,21,1,0,143,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderXkcdTest,21,1,0,166,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderWhatifTest,12,1,0,189,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderSpaceTest,21,1,0,203,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderEsaTest,19,1,0,226,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderLemessagerTest,18,1,0,251,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderMakikoTest,18,1,0,275,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderMarijnhaverbekeTest,19,1,0,295,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderPloumTest,21,1,0,316,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderDeveloperWorksTest,21,1,0,339,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderSpaceDailyTest,20,1,0,362,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderDeveloppezTest,20,1,0,384,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderHaverbekeTest,17,1,0,406,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderSlackwareTest,17,1,0,427,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderMalikiTest,17,1,0,450,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderNovaTest,17,1,0,473,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rdfReaderAutostripTest,19,1,0,492,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rdfReaderLxerTest,19,1,0,513,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rdfReaderMeisalamTest,19,1,0,534,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rdfReaderOatmealTest,19,1,0,555,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderIboxTest,19,1,0,576,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderBysmeTest,15,1,0,597,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderNasaTest,19,1,0,614,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,htmlLeMessagerFailTest,11,1,0,635,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.rss,TestRssReader,htmlTooManyRecoveryTest,11,1,0,647,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader
project-1-team-8,com.sismics.reader.core.dao.file.json,StarredReader,getFeed,3,1,0,28,0,,
project-1-team-8,com.sismics.reader.core.dao.file.json,StarredReader,setFeed,3,1,1,37,0,,
project-1-team-8,com.sismics.reader.core.dao.file.json,StarredReader,getArticle,3,1,0,46,0,,
project-1-team-8,com.sismics.reader.core.dao.file.json,StarredReader,setArticle,3,1,1,55,0,,
project-1-team-8,com.sismics.reader.core.dao.file.json,StarredReader,toString,3,1,0,64,0,,
project-1-team-8,com.sismics.reader.core.dao.file.json,StarredReader,read,68,11,1,73,0,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.dao.file.json.StarredReader; com.sismics.reader.core.model.jpa.Feed; com.sismics.util.JsonValidationUtil
project-1-team-8,com.sismics.reader.core.dao.file.json,TestStarredReader,init,4,1,0,25,0,,
project-1-team-8,com.sismics.reader.core.dao.file.json,TestStarredReader,starredReaderTest,28,1,0,31,1,com.sismics.reader.core.model.jpa.Article,com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.dao.file.json.StarredReader
project-1-team-8,com.sismics.reader.core.dao.file.html,RssExtractor,RssExtractor,4,1,1,37,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,RssExtractor,readPage,6,1,1,47,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,RssExtractor,startElement,21,5,4,60,0,com.sismics.util.UrlUtil,com.sismics.util.UrlUtil
project-1-team-8,com.sismics.reader.core.dao.file.html,RssExtractor,getFeedList,3,1,0,82,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconExtractor,FaviconExtractor,3,1,1,34,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconExtractor,readPage,6,1,1,43,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconExtractor,startElement,23,5,4,56,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconExtractor,getFavicon,3,1,0,81,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconDownloader,downloadFaviconFromPage,37,5,3,45,0,com.sismics.reader.core.dao.file.html.FaviconDownloader,com.sismics.reader.core.dao.file.html.FaviconDownloader; com.sismics.reader.core.dao.file.html.FaviconExtractor; com.sismics.reader.core.util.http.ReaderHttpClient
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconDownloader,process,4,1,1,61,0,com.sismics.reader.core.dao.file.html.FaviconExtractor,com.sismics.reader.core.dao.file.html.FaviconExtractor
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconDownloader,getFaviconUrl,14,3,2,98,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconDownloader,downloadFavicon,47,7,3,119,0,com.sismics.reader.core.util.http.ReaderHttpClient,com.sismics.reader.core.util.http.ReaderHttpClient; com.sismics.util.mime.MimeTypeUtil
project-1-team-8,com.sismics.reader.core.dao.file.html,FaviconDownloader,process,32,6,1,132,0,com.sismics.util.mime.MimeTypeUtil,com.sismics.util.mime.MimeTypeUtil
project-1-team-8,com.sismics.reader.core.dao.file.html,FeedChooserStrategy,guess,3,1,1,12,0,,
project-1-team-8,com.sismics.reader.core.dao.file.html,TestFaviconExtractor,faviconExtractorSismicsTest,11,1,0,17,1,com.sismics.reader.core.dao.file.html.FaviconExtractor,com.sismics.reader.core.dao.file.html.FaviconExtractor; com.sismics.reader.core.util.http.ReaderHttpClient
project-1-team-8,com.sismics.reader.core.dao.file.html,TestFaviconExtractor,process,4,1,1,22,0,com.sismics.reader.core.dao.file.html.FaviconExtractor,com.sismics.reader.core.dao.file.html.FaviconExtractor
project-1-team-8,com.sismics.reader.core.dao.file.html,TestRssExtractor,rssExtractKorbenTest,11,1,0,15,1,com.sismics.reader.core.dao.file.html.RssExtractor,com.sismics.reader.core.dao.file.html.RssExtractor
project-1-team-8,com.sismics.reader.core.dao.file.html,TestRssExtractor,rssExtractXkcdTest,8,1,0,28,1,com.sismics.reader.core.dao.file.html.RssExtractor,com.sismics.reader.core.dao.file.html.RssExtractor
